,name,pref,review_score,review_num,status,url,address,lat,lon
738,麺屋 柳路,群馬県,66.54,5,営業,https://ramendb.supleks.jp/s/78987.html,〒377-0006 群馬県渋川市行幸田40-5,36.477653000000004,139.00123200000002
739,麺とび六方 伊那店,長野県,65.51,1,営業,https://ramendb.supleks.jp/s/123042.html,〒399-4431 長野県伊那市西春近2337-1,35.821259000000005,137.945671
740,山勝角ふじ 利府店,宮城県,65.43,4,営業,https://ramendb.supleks.jp/s/77212.html,宮城県宮城郡利府町赤沼大日向81-1,38.357504,141.019899
741,ジャンクガレッジ 川越東口店,埼玉県,65.33,1,営業,https://ramendb.supleks.jp/s/123234.html,〒350-1122 埼玉県川越市脇田町17-9,35.908639,139.484365
742,高崎青春ブタ二郎,群馬県,65.33,4,営業,https://ramendb.supleks.jp/s/122265.html,〒370-0045 群馬県高崎市東町7-7 内田ビル1F,36.323904,139.01423300000002
743,ジャンク屋 哲,奈良県,65.33,11,営業,https://ramendb.supleks.jp/s/25688.html,〒631-0076 奈良県奈良市富雄北1丁目3-5 キタダビル1F,34.694596999999995,135.735184
744,龍平家,神奈川県,65.29,1,営業,https://ramendb.supleks.jp/s/84264.html,神奈川県川崎市川崎区渡田山王町19-2,35.518212,139.695516
745,麺屋 ひろまる,富山県,65.27,15,営業,https://ramendb.supleks.jp/s/12227.html,〒939-1622 富山県南砺市遊部川原46-1,36.570893,136.878199
746,煮干中華そば 十六夜,東京都,65.23,11,営業,https://ramendb.supleks.jp/s/113018.html,〒173-0014 東京都板橋区大山東町28-10,35.749305,139.707542
747,つるや,東京都,65.22,2,営業,https://ramendb.supleks.jp/s/122695.html,〒174-0071 東京都板橋区常盤台4-30-2,35.764624,139.67760800000002
748,らーめん自家製麺 やすだ商店,神奈川県,65.22,3,営業,https://ramendb.supleks.jp/s/123290.html,〒210-0837 神奈川県川崎市川崎区渡田3丁目4-10,35.518667,139.704231
752,ラーメン・つけ麺 笑福 米子陰田店,鳥取県,65.17,3,営業,https://ramendb.supleks.jp/s/26684.html,〒683-0027 鳥取県米子市陰田町656-1,35.411352,133.320223
753,ラーメン池田屋 吹田店,大阪府,65.16,1,営業,https://ramendb.supleks.jp/s/114588.html,〒564-0036 大阪府吹田市寿町1-3-3,34.758258000000005,135.51943300000002
754,ジャンク屋 剣,奈良県,65.15,5,営業,https://ramendb.supleks.jp/s/88178.html,奈良県大和高田市曽大根122-7,34.496297999999996,135.735332
755,太一商店,大分県,65.15,5,営業,https://ramendb.supleks.jp/s/21911.html,大分県大分市乙津町1-1,33.241704999999996,131.67232099999998
756,豪ーめん 北上店,岩手県,65.12,3,営業,https://ramendb.supleks.jp/s/28011.html,〒024-0094 岩手県北上市本通り3-9-5,39.292813,141.11991799999998
757,ラーメン・つけ麺 まる重,大分県,65.12,1,営業,https://ramendb.supleks.jp/s/66046.html,大分県大分市田中町9-2,33.210384999999995,131.591749
758,めん屋 大仙,熊本県,65.1,10,営業,https://ramendb.supleks.jp/s/25047.html,〒861-3203 熊本県上益城郡御船町高木2845-1,32.733573,130.798447
759,K Diner,静岡県,65.07,6,営業,https://ramendb.supleks.jp/s/107299.html,〒414-0044 静岡県伊東市川奈1214-4,34.95071,139.12354399999998
760,麺家 なると,富山県,65.02,11,営業,https://ramendb.supleks.jp/s/53044.html,富山県黒部市荻生7175-3,36.87962,137.461066
761,喜笑家 くすくす 横川店,広島県,65.01,1,営業,https://ramendb.supleks.jp/s/119316.html,〒733-0011 広島県広島市西区横川町2-12-9,34.407127,132.450876
762,ラーメン荘 歴史を刻め 寝屋川,大阪府,65.01,1,営業,https://ramendb.supleks.jp/s/121945.html,〒572-0838 大阪府寝屋川市八坂町30-11,34.767196999999996,135.622205
763,樂麵屋 西門店,台湾,65.0,1,営業,https://ramendb.supleks.jp/s/91614.html,台北市萬華區昆明街25號,25.044816,121.50549699999999
764,ラーメン祐三,山口県,65.0,1,営業,https://ramendb.supleks.jp/s/116785.html,〒755-0039 山口県宇部市東梶返1-9-5 アークヒルズ1F,33.955307,131.270881
765,太一商店 門司店,福岡県,64.99,5,営業,https://ramendb.supleks.jp/s/107842.html,〒800-0056 福岡県北九州市門司区西新町1-1-24,33.892298,130.921173
766,まるぎん道場,愛知県,64.99,7,営業,https://ramendb.supleks.jp/s/81921.html,〒445-0870 愛知県西尾市永吉町2-79,34.860426000000004,137.05005400000002
767,麺や飯や 仁,福島県,64.98,1,営業,https://ramendb.supleks.jp/s/122087.html,〒960-0424 福島県伊達市姥ケ懐3-1,37.815111,140.501564
768,ラーメン どかいち 福山曙店,広島県,64.98,6,営業,https://ramendb.supleks.jp/s/73470.html,〒721-0952 広島県福山市曙町3-17-20,34.471272,133.395587
769,レストランみゆき野六方,長野県,64.96,4,営業,https://ramendb.supleks.jp/s/95292.html,〒389-2256 長野県飯山市大字蓮269,36.818945,138.33359
770,優勝軒 山形北店,山形県,64.96,2,営業,https://ramendb.supleks.jp/s/67655.html,山形県山形市北町2-2-45 山形ファミリーボウル 1F,38.268691,140.329477
771,麺屋ガテン 本町淀屋橋店,大阪府,64.96,2,営業,https://ramendb.supleks.jp/s/87955.html,〒541-0046 大阪府大阪市中央区平野町3-1-9,34.687911,135.50296699999998
775,用心棒 本号,東京都,90.92,267,営業,https://ramendb.supleks.jp/s/29760.html,〒113-0023 東京都文京区向丘1-20-6 ファミール本郷1F,35.717531,139.75774099999998
776,ピコピコポン,東京都,90.75,94,営業,https://ramendb.supleks.jp/s/109809.html,〒169-0075 東京都新宿区高田馬場1-3-13,35.710355,139.709498
777,鷹の目 獨協大学前本店,埼玉県,90.03,186,営業,https://ramendb.supleks.jp/s/88492.html,〒340-0011 埼玉県草加市栄町2-9-12,35.843565999999996,139.80204799999998
778,麺屋 づかちゃん,神奈川県,90.03,75,営業,https://ramendb.supleks.jp/s/110432.html,〒235-0033 神奈川県横浜市磯子区杉田4-2-17,35.384055,139.620165
779,ラーメン二郎 会津若松駅前店,福島県,89.8,92,営業,https://ramendb.supleks.jp/s/77820.html,福島県会津若松市駅前町6-31,37.506631,139.931442
780,ラーメン富士丸 西新井大師店,東京都,89.74,247,営業,https://ramendb.supleks.jp/s/4047.html,東京都足立区西新井1-7-7,35.778296000000005,139.778975
781,雷 本店,千葉県,89.08,516,営業,https://ramendb.supleks.jp/s/22754.html,〒270-0063 千葉県松戸市北松戸3-1-76,35.801612,139.913838
782,自家製麺 No11,東京都,88.96,75,営業,https://ramendb.supleks.jp/s/119422.html,〒173-0024 東京都板橋区大山金井町14-12,35.744942,139.70791100000002
783,立川マシマシ,東京都,88.93,121,営業,https://ramendb.supleks.jp/s/79058.html,東京都立川市錦町1-2-16 立川アーバンホテル 立川らーめんたま館内,35.697127,139.416303
784,ラーメン二郎 仙川店,東京都,88.92,317,営業,https://ramendb.supleks.jp/s/2748.html,〒182-0002 東京都調布市仙川町1-10-17,35.661763,139.583897
785,にかいや,千葉県,88.8,222,営業,https://ramendb.supleks.jp/s/6365.html,〒277-0055 千葉県柏市青葉台1-3-25,35.815073,139.965276
786,ラーメン二郎 立川店,東京都,88.79,309,営業,https://ramendb.supleks.jp/s/14757.html,〒190-0023 東京都立川市柴崎町2-10-1,35.696442,139.409448
787,ラーメン富士丸 明治通り都電梶原店,東京都,88.57,140,営業,https://ramendb.supleks.jp/s/22277.html,東京都北区上中里3-18-1,35.750181,139.74940700000002
788,雨ニモマケズ,東京都,88.24,125,営業,https://ramendb.supleks.jp/s/79140.html,〒114-0034 東京都北区上十条3-29-11,35.761519,139.719072
789,ラーメン 登良治郎,神奈川県,88.23,125,営業,https://ramendb.supleks.jp/s/98994.html,〒221-0802 神奈川県横浜市神奈川区六角橋1-7-21,35.488966999999995,139.626846
790,ジラフ,栃木県,88.15,122,営業,https://ramendb.supleks.jp/s/80028.html,〒321-4364 栃木県真岡市長田124-14,36.438334000000005,139.972203
791,蓮爾 登戸店,神奈川県,87.97,476,営業,https://ramendb.supleks.jp/s/3785.html,神奈川県川崎市多摩区登戸1770,35.620383000000004,139.561699
792,らーめん つの旨,群馬県,87.92,98,営業,https://ramendb.supleks.jp/s/74963.html,〒371-0047 群馬県前橋市関根町2丁目23-2,36.43365,139.047701
793,成蹊前ラーメン 吉祥寺,東京都,87.61,77,営業,https://ramendb.supleks.jp/s/84001.html,東京都武蔵野市吉祥寺北町3-4-3,35.710134000000004,139.572881
794,ラーメン武丸,栃木県,87.47,25,営業,https://ramendb.supleks.jp/s/118064.html,〒320-0053 栃木県宇都宮市戸祭町2732-1,36.575096,139.87788600000002
798,麺屋 まんてん 二号店,愛知県,64.94,1,営業,https://ramendb.supleks.jp/s/122046.html,〒450-0003 愛知県名古屋市中村区名駅南1-17-2,35.167861,136.887875
799,麺豪 織蔵,新潟県,64.93,1,営業,https://ramendb.supleks.jp/s/106781.html,〒959-1232 新潟県燕市井土巻2丁目235番地,37.653077,138.932143
800,麺処 MORI MORI,東京都,64.93,3,営業,https://ramendb.supleks.jp/s/115653.html,〒120-0013 東京都足立区弘道1-4-15  第2弘道プラザ 1F,35.766548,139.81280800000002
801,Yume Wo Katare Kyoto,京都府,64.92,2,営業,https://ramendb.supleks.jp/s/105566.html,〒602-8342 京都府京都市上京区四番町126-10,35.02409,135.740997
802,麺や 久二郎,鹿児島県,64.92,3,営業,https://ramendb.supleks.jp/s/97741.html,〒890-0053 鹿児島県鹿児島市中央町21-33,31.580790000000004,130.542069
803,G系ラーメン 佐藤ジロー,神奈川県,64.92,1,営業,https://ramendb.supleks.jp/s/122645.html,〒250-0001 神奈川県小田原市扇町2-16-10,35.267919,139.15933700000002
804,Yume Wo Katare Okinawa,沖縄県,64.91,9,営業,https://ramendb.supleks.jp/s/112453.html,〒901-2214 沖縄県宜野湾市我如古2-12-6,26.254339,127.763415
805,らぁめん 支那二郎,長野県,64.91,1,営業,https://ramendb.supleks.jp/s/90474.html,長野県松本市南松本2-15-11,36.210668,137.968386
806,優勝軒 山形鳥居ヶ丘店,山形県,64.9,7,営業,https://ramendb.supleks.jp/s/62087.html,〒990-2433 山形県山形市鳥居ヶ丘1-45,38.229586,140.328928
807,ラーメン☆ビリー Koboパーク店,宮城県,64.9,1,営業,https://ramendb.supleks.jp/s/99175.html,宮城県仙台市宮城野区宮城野2-11-6,38.257104999999996,140.902443
808,グリル谷,青森県,64.9,1,営業,https://ramendb.supleks.jp/s/101977.html,〒038-3123 青森県つがる市木造藤田16-5,40.81824,140.385225
809,楽人,三重県,64.88,3,営業,https://ramendb.supleks.jp/s/63317.html,三重県津市新町3-4-11,34.7207,136.490001
810,豚ラーメン 東武練馬店,東京都,64.88,5,営業,https://ramendb.supleks.jp/s/117444.html,〒175-0083 東京都板橋区徳丸3-1-3,35.768917,139.66076999999999
811,らーめん食楽,岡山県,64.87,1,営業,https://ramendb.supleks.jp/s/80941.html,〒710-0842 岡山県倉敷市吉岡412-5,34.568681,133.768233
812,めんや㐂,大阪府,64.87,3,営業,https://ramendb.supleks.jp/s/99721.html,〒563-0032 大阪府池田市石橋2-1-5  サンアイビル1F,34.809684000000004,135.445334
813,らぁ麺 しん,兵庫県,64.87,1,営業,https://ramendb.supleks.jp/s/110582.html,〒673-0028 兵庫県明石市硯町1-3-15,34.652254,134.97724499999998
814,あいすべきものすべてに ニュータウン店,大阪府,64.86,1,営業,https://ramendb.supleks.jp/s/114737.html,〒550-0013 大阪府大阪市西区新町2-17-5,34.677178000000005,135.49143999999998
815,ラーメンのろし 長岡店,新潟県,64.85,9,営業,https://ramendb.supleks.jp/s/57900.html,〒940-0051 新潟県長岡市西神田町1-6-8,37.458098,138.85284099999998
816,ラーメン風林火山 酒田店,山形県,64.84,1,営業,https://ramendb.supleks.jp/s/92439.html,〒998-0832 山形県酒田市両羽町5-2,38.895635999999996,139.843653
817,ラーメン 豚,愛知県,64.84,1,営業,https://ramendb.supleks.jp/s/119609.html,〒453-0855 愛知県名古屋市中村区烏森町1-122-2,35.15331,136.863477
821,ラーメン 天二郎,北海道,64.84,2,営業,https://ramendb.supleks.jp/s/101062.html,〒062-0933 北海道札幌市豊平区平岸3条3丁目1-29,43.0399,141.370205
822,らーめん専門 支那そば屋 三馬店,石川県,64.83,5,営業,https://ramendb.supleks.jp/s/26775.html,〒921-8162 石川県金沢市三馬3-193,36.529329,136.632067
823,キング屋台,群馬県,64.83,2,営業,https://ramendb.supleks.jp/s/112509.html,〒377-1512 群馬県吾妻郡嬬恋村大前細原2277,36.472904,138.543648
824,辰や 金山店,愛知県,64.83,2,営業,https://ramendb.supleks.jp/s/72962.html,愛知県名古屋市熱田区波寄町9-1,35.140606,136.905158
825,麺家 なると 掛尾店,富山県,64.83,4,営業,https://ramendb.supleks.jp/s/78161.html,富山県富山市掛尾町607,36.666477,137.205479
826,ラーメン男塾！！ 日本橋店,大阪府,64.82,1,営業,https://ramendb.supleks.jp/s/105097.html,〒556-0005 大阪府大阪市浪速区日本橋4-15-23,34.661373,135.505096
827,ラーメン野郎 宇治小倉1号店,京都府,64.82,1,営業,https://ramendb.supleks.jp/s/118830.html,〒611-0042 京都府宇治市小倉町西浦99-81,34.896343,135.779584
828,麺屋 信次郎,富山県,64.81,2,営業,https://ramendb.supleks.jp/s/99948.html,〒931-8324 富山県富山市豊城町6-15,36.727746,137.229445
829,ぶっ豚 聖蹟桜ヶ丘店,東京都,64.81,2,営業,https://ramendb.supleks.jp/s/122066.html,〒206-0011 東京都多摩市関戸2-39-17 桜ヶ丘コートビレッジ1F,35.649885,139.449604
830,ラーメン どかいち 玉島店,岡山県,64.81,1,営業,https://ramendb.supleks.jp/s/89895.html,〒710-0252 岡山県倉敷市玉島爪崎1050-1,34.559886,133.68153999999998
831,さぬき一番 一宮店,香川県,64.81,1,営業,https://ramendb.supleks.jp/s/52599.html,〒761-8083 香川県高松市三名町105-2,34.287693,134.033168
832,らーめんふぁんくらぶ 歴史を刻め,沖縄県,64.8,6,営業,https://ramendb.supleks.jp/s/118694.html,〒900-0032 沖縄県那覇市松山2-6-1,26.219913000000002,127.68127
833,わいるどラーメン ごんぞう 日本本店,広島県,64.8,1,営業,https://ramendb.supleks.jp/s/111154.html,〒739-0047 広島県東広島市西条下見6-3-26,34.409349,132.712706
834,太一商店 騎射場店,鹿児島県,64.8,1,営業,https://ramendb.supleks.jp/s/112147.html,〒890-0054 鹿児島県鹿児島市荒田2-41-10,31.570019,130.551859
835,横濱家系ラーメン 吟家 東金店,千葉県,64.8,2,営業,https://ramendb.supleks.jp/s/116554.html,〒283-0821 千葉県東金市小野73-1,35.571327000000004,140.330989
836,麺屋 虎司,大阪府,64.8,1,営業,https://ramendb.supleks.jp/s/87032.html,大阪府大阪市東成区東中本2-4-6,34.679992,135.548665
837,優勝軒 一関バイパス店,岩手県,64.79,4,営業,https://ramendb.supleks.jp/s/86369.html,〒029-4102 岩手県西磐井郡平泉町平泉字宿50-1,38.96378,141.120521
838,Yume Wo Katare,アメリカ,64.79,3,営業,https://ramendb.supleks.jp/s/61646.html,"1923 Massachusetts Ave, Cambridge‎ MA‎02140",42.389396000000005,-71.11970500000001
839,麺屋一得,大阪府,64.78,2,営業,https://ramendb.supleks.jp/s/99364.html,〒560-0043 大阪府豊中市待兼山町21-8,34.806771999999995,135.448197
840,つけ麺・ラーメン なな屋 常滑店,愛知県,64.77,2,営業,https://ramendb.supleks.jp/s/91063.html,〒479-0021 愛知県常滑市大曽町4-12  マリオンガーデン1000,34.890353999999995,136.871847
844,餃子の王将 烏丸鞍馬口店,京都府,64.76,1,営業,https://ramendb.supleks.jp/s/109353.html,〒602-0011 京都府京都市上京区室町鞍馬口下森之木462-1,35.037265000000005,135.75841499999999
845,麺屋 天赦,愛知県,64.75,3,営業,https://ramendb.supleks.jp/s/81998.html,〒441-1351 愛知県新城市稲木69-1,34.891552000000004,137.473262
846,ラーメン極,愛知県,64.71,1,営業,https://ramendb.supleks.jp/s/78520.html,愛知県名古屋市名東区極楽3-96-1,35.155198,137.02173
847,ラーメン男塾！！ 蒲生四丁目店,大阪府,64.69,2,営業,https://ramendb.supleks.jp/s/105207.html,〒536-0004 大阪府大阪市城東区今福西3丁目1-4,34.70078,135.546571
848,ラーメン ろたす,静岡県,64.69,2,営業,https://ramendb.supleks.jp/s/85530.html,〒411-0903 静岡県駿東郡清水町堂庭8-7,35.105167,138.904208
849,好麺 たまらん,大阪府,64.68,1,営業,https://ramendb.supleks.jp/s/85770.html,〒551-0001 大阪府大阪市大正区三軒家西1-4-20,34.666619,135.477838
850,513,岩手県,64.63,1,営業,https://ramendb.supleks.jp/s/115212.html,〒020-0015 岩手県盛岡市本町通1-17-1,39.705494,141.152587
851,らーめん大黒家,神奈川県,64.62,2,営業,https://ramendb.supleks.jp/s/110895.html,〒238-0045 神奈川県横須賀市東逸見町1-2-13,35.283476,139.654725
852,黒子,埼玉県,64.6,1,営業,https://ramendb.supleks.jp/s/98993.html,〒332-0035 埼玉県川口市西青木2-2-2,35.816378,139.709497
853,からあげ・焼鳥・ラーメン チキン野郎,神奈川県,64.6,2,営業,https://ramendb.supleks.jp/s/76449.html,神奈川県相模原市中央区横山1-1-13,35.569946,139.362647
854,ラーメン豚まる,青森県,64.55,1,営業,https://ramendb.supleks.jp/s/98246.html,〒031-0004 青森県八戸市南類家2-14-1,40.500467,141.507026
855,川崎龍家 多摩店,神奈川県,64.55,6,営業,https://ramendb.supleks.jp/s/87926.html,〒214-0022 神奈川県川崎市多摩区堰2-11-50,35.612466999999995,139.598277
856,ラーメン13号,山形県,64.51,2,営業,https://ramendb.supleks.jp/s/111252.html,〒994-0063 山形県天童市東長岡4丁目2-18,38.329797,140.367678
857,煮干し らーめん てのごい屋 生田店,神奈川県,64.5,24,営業,https://ramendb.supleks.jp/s/70382.html,神奈川県川崎市多摩区生田7丁目11-3,35.615562,139.541814
858,優勝軒 天童店,山形県,64.48,3,営業,https://ramendb.supleks.jp/s/54729.html,山形県天童市大字久野本1294-1,38.374629999999996,140.383321
859,ラーメンだるまや 福大前店,福岡県,64.47,4,営業,https://ramendb.supleks.jp/s/117092.html,〒814-0141 福岡県福岡市城南区西片江2丁目2-12,33.543628999999996,130.36171000000002
860,大勝軒 ○秀 富士宮店（2号店）,静岡県,64.46,18,営業,https://ramendb.supleks.jp/s/53643.html,静岡県富士宮市富士見ケ丘437-2,35.23731,138.62018700000002
861,釈迦力 雄,大阪府,64.44,1,営業,https://ramendb.supleks.jp/s/72532.html,大阪府松原市三宅中1-12-11,34.586715999999996,135.55066100000002
862,麺ヤ壱成,愛知県,64.43,1,営業,https://ramendb.supleks.jp/s/123367.html,〒456-0025 愛知県名古屋市熱田区玉の井町1-1,35.1317,136.904324
863,麺屋 あっ晴れ どまん中錦店,愛知県,64.42,13,営業,https://ramendb.supleks.jp/s/28502.html,愛知県名古屋市中区錦3-19-3,35.170359000000005,136.903767
867,麺屋 純太,静岡県,64.42,20,営業,https://ramendb.supleks.jp/s/6030.html,静岡県掛川市三俣1376-1,34.670118,138.049798
868,豪ーめん 南相馬店,福島県,64.41,1,営業,https://ramendb.supleks.jp/s/102843.html,〒979-2442 福島県南相馬市鹿島区横手北ノ内105,37.718471,140.957113
869,極めん 青森観光通り店,青森県,64.27,1,営業,https://ramendb.supleks.jp/s/103821.html,〒030-0843 青森県青森市浜田字豊田371,40.80424,140.75606399999998
870,桜小町食堂,愛知県,64.05,2,営業,https://ramendb.supleks.jp/s/53150.html,〒457-0005 愛知県名古屋市南区桜台1-14-19,35.107822,136.936845
871,マシマシ郎郎郎 仙川店,東京都,63.88,1,営業,https://ramendb.supleks.jp/s/116449.html,〒182-0002 東京都調布市仙川町1-14-33 秋山ビル1F,35.660252,139.585251
872,ラーメン山乃井,大阪府,59.03,1,営業,https://ramendb.supleks.jp/s/117073.html,〒532-0024 大阪府大阪市淀川区十三本町1-2-5,34.720034000000005,135.481993
873,なかむら商店,栃木県,58.81,1,営業,https://ramendb.supleks.jp/s/109799.html,〒320-0851 栃木県宇都宮市鶴田町2967-1,36.552134,139.865382
874,十割そば処 そば五郎,秋田県,58.8,2,営業,https://ramendb.supleks.jp/s/32133.html,秋田県仙北市田沢湖生保内字水尻59-40,39.699397,140.723203
875,ラーメン 一文路,青森県,58.8,5,営業,https://ramendb.supleks.jp/s/62520.html,青森県弘前市高崎2-4-3,40.608922,140.493162
876,太一商店 宗方店,大分県,58.78,4,営業,https://ramendb.supleks.jp/s/64732.html,〒870-1152 大分県大分市上宗方534-4,33.197092,131.580611
877,麺場 きせき トンロー本店,タイ,58.75,1,営業,https://ramendb.supleks.jp/s/93200.html,58/17 Sukhumvit Soi 5510110,35.750031,139.750374
878,山勝 角ふじ 金沢店,石川県,58.74,20,営業,https://ramendb.supleks.jp/s/58438.html,〒920-0055 石川県金沢市北町丁31,36.58273,136.629463
879,雷神ラーメン,和歌山県,58.73,1,営業,https://ramendb.supleks.jp/s/99634.html,〒649-6248 和歌山県岩出市中黒579-7,34.266449,135.285841
880,麺道 くろとん,沖縄県,58.63,23,営業,https://ramendb.supleks.jp/s/58372.html,沖縄県島尻郡南風原町字津嘉山1734,26.179892000000002,127.717226
881,神戸らーめん 屯豚,兵庫県,58.59,1,営業,https://ramendb.supleks.jp/s/94195.html,〒673-1115 兵庫県三木市吉川町大沢184-9,34.885009000000004,135.11373999999998
882,麺屋 あっ晴れ 伊勢玉城店,三重県,58.57,2,営業,https://ramendb.supleks.jp/s/55292.html,三重県度会郡玉城町久保字松本255番地 ラッキープラザ伊勢玉城店併設,34.503888,136.656643
883,がぶがぶらーめん 本店,佐賀県,58.57,1,営業,https://ramendb.supleks.jp/s/109164.html,〒840-0008 佐賀県佐賀市巨勢町大字牛島255-7  1F,33.256781,130.317299
884,麺屋 ら～めん すする,鳥取県,58.56,1,営業,https://ramendb.supleks.jp/s/102282.html,〒682-0803 鳥取県倉吉市見日町476,35.439839,133.840506
885,らーめんABURA坊,神奈川県,58.56,4,営業,https://ramendb.supleks.jp/s/111563.html,〒238-0012 神奈川県横須賀市安浦町1-3-8,35.273699,139.67719499999998
889,あしょろ,新潟県,58.54,9,営業,https://ramendb.supleks.jp/s/15066.html,新潟県長岡市南七日町50-2,37.441986,138.79783799999998
890,麺屋 松龍,滋賀県,58.48,2,営業,https://ramendb.supleks.jp/s/96224.html,〒529-1314 滋賀県愛知郡愛荘町中宿167-4,35.177665000000005,136.20839099999998
891,千屋,宮城県,58.44,1,営業,https://ramendb.supleks.jp/s/115967.html,宮城県仙台市若林区東七番丁22,38.252322,140.88283700000002
892,ラーメン 武蔵,福島県,58.37,5,営業,https://ramendb.supleks.jp/s/53256.html,〒966-0014 福島県会津若松市門田町大字飯寺字村西916,37.482175,139.9024
893,優勝軒 大曲店,秋田県,58.24,1,営業,https://ramendb.supleks.jp/s/78783.html,秋田県大仙市美原町8-3,39.470281,140.466351
894,麺家なると 滑川店,富山県,57.06,1,営業,https://ramendb.supleks.jp/s/100338.html,〒936-0021 富山県滑川市中川原266,36.7723,137.345805
895,激盛ラーメン ゴリラ屋,福井県,56.95,17,営業,https://ramendb.supleks.jp/s/65507.html,〒910-0017 福井県福井市文京4丁目2-3,36.074217,136.211493
896,たかふじ,埼玉県,44.65,6,営業,https://ramendb.supleks.jp/s/123052.html,〒340-0161 埼玉県幸手市大字千塚1859-1,36.092024,139.702625
897,175°DENO担担麺 LoungeHOKKAIDO,北海道,0.0,1,営業,https://ramendb.supleks.jp/s/119809.html,〒004-0842 北海道札幌市清田区清田2条1丁目3-8,43.005864,141.429732
898,麺屋 花の名,長野県,0.0,0,営業,https://ramendb.supleks.jp/s/123299.html,〒385-0011 長野県佐久市猿久保667-5 ナリタビル,36.256969,138.47333799999998
899,ジャンクガレッジ 志木南口店,埼玉県,0.0,0,営業,https://ramendb.supleks.jp/s/123652.html,〒352-0001 埼玉県新座市東北1‐14‐1,35.822474,139.572598
900,ラーメン・つけ麺 笑福 鳥取店,鳥取県,0.0,0,営業,https://ramendb.supleks.jp/s/71872.html,鳥取県鳥取市安長278,35.512852,134.205644
901,ラーメン荘 津世志,中国,0.0,0,営業,https://ramendb.supleks.jp/s/93915.html,北京市朝阳区百子湾路甲16号,39.900148,116.480751
902,ラーメン ブッダ,和歌山県,0.0,0,営業,https://ramendb.supleks.jp/s/118307.html,〒649-6215 和歌山県岩出市中迫556-1,34.265291,135.315753
903,Yume Wo Katare Beppu / 夢を語れ 別府,大分県,0.0,1,営業,https://ramendb.supleks.jp/s/112730.html,〒874-0919 大分県別府市石垣東10-2-46,33.304037,131.498692
904,満天望,岡山県,0.0,0,営業,https://ramendb.supleks.jp/s/75486.html,岡山県岡山市北区中山下2-1-50,34.660806,133.927212
908,龍神（豚は真珠）,北海道,0.0,0,営業,https://ramendb.supleks.jp/s/28013.html,北海道北見市寿町5-6-4,43.809638,143.877698
912,麺屋 夢幻,青森県,0.0,0,営業,https://ramendb.supleks.jp/s/91149.html,〒031-0816 青森県八戸市新井田西2-26-1,40.499632,141.521679
916,ラーメン荘 歴史を刻め なかもず店,大阪府,0.0,0,営業,https://ramendb.supleks.jp/s/108359.html,〒591-8023 大阪府堺市北区中百舌鳥町6-995-3,34.550153,135.506439
917,麺屋しずる 岡崎店,愛知県,0.0,0,営業,https://ramendb.supleks.jp/s/116013.html,〒444-0864 愛知県岡崎市明大寺町大圦58-6,34.932653,137.173098
918,濃厚つけめん みやこ家 黒磯店,栃木県,0.0,2,営業,https://ramendb.supleks.jp/s/60852.html,栃木県那須塩原市若葉町55-85,36.97275,140.04636299999999
919,麺家 大須賀 白河店,福島県,0.0,0,営業,https://ramendb.supleks.jp/s/109111.html,〒961-0001 福島県白河市小田川天王下7,37.160097,140.265486
920,らーめん まぜそば 明大,愛知県,0.0,0,営業,https://ramendb.supleks.jp/s/114150.html,〒496-0004 愛知県津島市蛭間町新田365,35.185877000000005,136.774951
921,豪ーめん 古川店,宮城県,0.0,0,営業,https://ramendb.supleks.jp/s/115901.html,〒989-6203 宮城県大崎市古川飯川大隈129-1,38.572798,140.92073
922,ラーメンだるま 折尾店,福岡県,0.0,0,営業,https://ramendb.supleks.jp/s/107338.html,〒807-0874 福岡県北九州市八幡西区大浦1-13-10,33.874655,130.71342099999998
923,朝までHAJIME,山口県,0.0,0,営業,https://ramendb.supleks.jp/s/120491.html,〒753-0056 山口県山口市湯田温泉3-7-8  湯けむり横丁A,34.165726,131.456636
924,篠寛ジロー,島根県,0.0,0,営業,https://ramendb.supleks.jp/s/122704.html,〒693-0022 島根県出雲市上塩冶町2773-8,35.358449,132.763276
925,パセラリゾーツ 上野御徒町店,東京都,0.0,5,営業,https://ramendb.supleks.jp/s/67972.html,〒110-0005 東京都台東区上野1-20-9,35.707901,139.772656
926,二代目 浜八道,宮城県,0.0,0,営業,https://ramendb.supleks.jp/s/91971.html,〒986-0815 宮城県石巻市中里6-14-19,38.443905,141.291516
927,麺のツボ,福岡県,0.0,1,営業,https://ramendb.supleks.jp/s/102762.html,〒830-0037 福岡県久留米市諏訪野町1660-6,33.301122,130.525769
928,麺座でん カツシカン!,東京都,0.0,10,営業,https://ramendb.supleks.jp/s/55452.html,〒125-0041 東京都葛飾区東金町1-16-2 五番街ビル102,35.771679,139.868482
929,ロックオブエイジズ,山形県,0.0,0,営業,https://ramendb.supleks.jp/s/109235.html,〒996-0025 山形県新庄市若葉町17-10,38.761732,140.30191000000002
930,豚メン,新潟県,0.0,0,営業,https://ramendb.supleks.jp/s/119816.html,〒950-0157 新潟県新潟市江南区鵜ノ子2-2-4,37.871587,139.092696
931,フジヤマ55 メガドンキー豊橋店,愛知県,0.0,0,営業,https://ramendb.supleks.jp/s/121772.html,〒441-8061 愛知県豊橋市藤沢町141  1F,34.743237,137.37203200000002
